Country,year,value,source,iso3c
Germany-France-Slovenia,2014,2,absolute_counting_colabs_organic,DEU
Germany-France-Slovenia-United States,2021,1,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2001,36,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2004,2,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2005,2,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2006,1,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2009,3,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2010,18,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2013,8,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2015,9,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2017,4,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia,2018,7,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia-United States,2009,9,absolute_counting_colabs_organic,DEU
Germany-France-Slovakia-United States,2013,6,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2013,6,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2014,36,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2016,21,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2017,22,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2021,6,absolute_counting_colabs_organic,DEU
Germany-France-Tunisia,2022,2,absolute_counting_colabs_organic,DEU
Germany-France-Turkey,2002,8,absolute_counting_colabs_organic,DEU
Germany-France-Turkey,2012,1,absolute_counting_colabs_organic,DEU
Germany-France-Taiwan,2017,3,absolute_counting_colabs_organic,DEU
Germany-France-Ukraine,2000,1,absolute_counting_colabs_organic,DEU
Germany-France-Ukraine,2001,15,absolute_counting_colabs_organic,DEU
Germany-France-Ukraine,2017,24,absolute_counting_colabs_organic,DEU
Germany-France-Ukraine,2021,3,absolute_counting_colabs_organic,DEU
Germany-France-United States,1981,3,absolute_counting_colabs_organic,DEU
Germany-France-United States,1983,3,absolute_counting_colabs_organic,DEU
Germany-France-United States,1985,9,absolute_counting_colabs_organic,DEU
Germany-France-United States,1992,6,absolute_counting_colabs_organic,DEU
Germany-France-United States,1993,25,absolute_counting_colabs_organic,DEU
Germany-France-United States,1994,49,absolute_counting_colabs_organic,DEU
Germany-France-United States,1996,12,absolute_counting_colabs_organic,DEU
Germany-France-United States,1997,59,absolute_counting_colabs_organic,DEU
Germany-France-United States,1998,38,absolute_counting_colabs_organic,DEU
Germany-France-United States,2000,89,absolute_counting_colabs_organic,DEU
Germany-France-United States,2001,1,absolute_counting_colabs_organic,DEU
Germany-France-United States,2002,31,absolute_counting_colabs_organic,DEU
Germany-France-United States,2004,17,absolute_counting_colabs_organic,DEU
Germany-France-United States,2005,13,absolute_counting_colabs_organic,DEU
Germany-France-United States,2006,2,absolute_counting_colabs_organic,DEU
Germany-France-United States,2007,6,absolute_counting_colabs_organic,DEU
Germany-France-United States,2009,38,absolute_counting_colabs_organic,DEU
Germany-France-United States,2010,18,absolute_counting_colabs_organic,DEU
Germany-France-United States,2011,141,absolute_counting_colabs_organic,DEU
Germany-France-United States,2012,52,absolute_counting_colabs_organic,DEU
Germany-France-United States,2013,116,absolute_counting_colabs_organic,DEU
Germany-France-United States,2014,2,absolute_counting_colabs_organic,DEU
Germany-France-United States,2015,49,absolute_counting_colabs_organic,DEU
Germany-France-United States,2016,103,absolute_counting_colabs_organic,DEU
Germany-France-United States,2017,9,absolute_counting_colabs_organic,DEU
Germany-France-United States,2018,39,absolute_counting_colabs_organic,DEU
Germany-France-United States,2019,75,absolute_counting_colabs_organic,DEU
Germany-France-United States,2020,55,absolute_counting_colabs_organic,DEU
Germany-France-United States,2021,34,absolute_counting_colabs_organic,DEU
Germany-France-United States,2022,19,absolute_counting_colabs_organic,DEU
Germany-France-Uruguay,2014,18,absolute_counting_colabs_organic,DEU
Germany-France-Uruguay,2016,16,absolute_counting_colabs_organic,DEU
Germany-France-Uzbekistan,2006,3,absolute_counting_colabs_organic,DEU
Germany-France-Venezuela,2011,4,absolute_counting_colabs_organic,DEU
Germany-France-Venezuela,2017,5,absolute_counting_colabs_organic,DEU
Germany-France-Vietnam,1992,11,absolute_counting_colabs_organic,DEU
Germany-France-South Africa,2000,1,absolute_counting_colabs_organic,DEU
Germany-France-Unknown,1985,2,absolute_counting_colabs_organic,DEU
Germany-France-Unknown,1994,10,absolute_counting_colabs_organic,DEU
Germany-Gabon,1999,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1981,63,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1982,33,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1983,17,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1984,35,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1985,29,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1986,66,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1987,42,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1988,51,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1989,80,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1990,141,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1991,41,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1992,52,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1993,68,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1994,59,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1995,115,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1996,311,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1997,410,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1998,139,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,1999,346,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2000,314,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2001,308,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2002,206,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2003,206,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2004,201,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2005,175,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2006,245,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2007,328,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2008,318,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2009,390,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2010,530,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2011,865,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2012,886,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2013,686,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2014,534,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2015,829,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2016,1233,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2017,1158,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2018,706,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2019,873,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2020,1453,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2021,1062,absolute_counting_colabs_organic,DEU
Germany-United Kingdom,2022,567,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2006,22,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2007,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2010,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2014,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2015,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece,2022,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece-United States,2012,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Greece-United States,2016,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hong Kong SAR China,2022,12,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Croatia,2007,25,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Croatia,2011,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Croatia,2012,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Croatia-Poland,2017,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,1981,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,1984,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,1998,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,2014,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,2017,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,2018,44,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,2020,19,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary,2021,230,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Hungary-Italy,2013,32,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland,2001,30,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland,2003,35,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland,2004,44,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland,2014,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland,2019,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-Italy-United States,2020,32,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-Italy-United States,2021,41,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-Japan,2013,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-Pakistan,2013,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-Poland,2015,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Ireland-United States,2015,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Israel,2001,23,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Israel,2003,18,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Israel,2018,98,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Israel-India-Italy,2017,50,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2001,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2003,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2006,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2009,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2010,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2012,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2013,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2014,44,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2015,41,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2016,56,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2017,22,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2018,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2019,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India,2020,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India-Italy,2007,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India-Italy,2022,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India-Jordan-Saudi Arabia,2022,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India-Mexico,2015,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-India-United States,2005,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,1985,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2012,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2013,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2014,26,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2015,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2017,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2018,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2019,17,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2020,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq,2022,46,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq-Turkey,2014,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq-Turkey,2015,24,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iraq-United States,2013,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iran,2010,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iran,2014,14,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iran,2015,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Iceland,2009,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,1990,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,1995,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,1997,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,1999,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2006,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2008,12,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2009,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2010,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2013,19,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2014,27,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2015,36,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2016,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2017,25,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2018,17,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2019,50,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2020,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2021,42,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy,2022,18,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Japan,2011,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Netherlands,2017,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Sweden,2008,12,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Sweden,2011,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Sweden,2021,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Sweden-United States,2020,82,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-Sweden-United States,2021,62,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-United States,2011,18,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-United States,2020,116,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Italy-United States,2022,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Jordan-Oman,2015,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1983,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1987,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1994,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1997,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1998,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,1999,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2001,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2004,56,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2005,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2006,25,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2007,43,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2008,23,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2010,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2013,20,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2015,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2016,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2019,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2021,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan,2022,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-Luxembourg-Portugal,2010,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-Oman,2020,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-Poland,2021,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-Russia,2004,27,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-Russia,2006,81,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-United States,2004,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-United States,2014,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-United States,2016,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Japan-United States,2019,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Kenya,2003,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Kuwait,2003,14,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Morocco,2021,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Moldova-United States,2009,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Madagascar-United States,2012,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico,1998,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico,2004,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico,2013,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico,2014,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico,2020,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Mexico-United States,2010,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Malaysia,2014,66,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,1995,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2000,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2007,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2010,16,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2011,27,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2012,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2013,26,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2014,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2017,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2019,68,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2020,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2021,53,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands,2022,35,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-Portugal,2017,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-Sweden,2020,272,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-United States,2012,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-United States,2015,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-United States,2016,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Netherlands-South Africa,1993,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway,1997,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway,1998,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway,2000,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway,2002,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway-Portugal,2022,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway-Russia,2002,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Norway-United States,2019,19,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,1991,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2001,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2003,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2004,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2011,18,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2017,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2018,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand,2021,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand-Sweden,2016,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-New Zealand-United States,2014,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Oman,2002,25,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Oman,2011,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Oman,2014,15,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Oman-Pakistan,2020,52,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Oman-Poland-United States,2012,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Pakistan,2009,10,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Pakistan,2014,29,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Pakistan-Saudi Arabia,2017,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Pakistan-Turkey,2019,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,1994,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,1996,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2000,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2005,34,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2012,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2015,17,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2019,79,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2021,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland,2022,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Poland-Russia,2016,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,1998,15,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,1999,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2001,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2003,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2016,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2017,20,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2021,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Portugal,2022,91,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Romania,1994,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Romania,1997,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Romania,2001,28,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Romania,2010,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Romania-Ukraine,2022,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Serbia,2012,22,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Serbia,2022,12,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,1996,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,1997,31,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,1998,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,1999,33,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2000,11,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2001,21,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2002,65,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2003,28,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2004,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2005,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2006,60,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2007,45,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2009,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2010,54,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2011,13,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2012,100,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2015,20,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2016,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2019,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia,2021,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia-Sweden,2019,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia-Taiwan,2015,56,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Russia-United States,2010,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Saudi Arabia,2018,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden,2010,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden,2014,54,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden,2015,32,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden,2018,175,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden,2022,12,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Sweden-United States,2012,24,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,1999,1,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2004,6,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2008,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2010,75,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2011,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2017,3,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Singapore,2022,69,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovenia,1999,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovenia,2011,7,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovenia,2019,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovenia,2021,2,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovenia,2022,32,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovakia,1981,5,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovakia,2007,8,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Slovakia,2017,9,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-South Sudan,1983,4,absolute_counting_colabs_organic,DEU
Germany-United Kingdom-Thailand,2012,13,absolute_counting_colabs_organic,DEU
